,index,user.id,image,emotion,image_size
6753,2511,302,Dan_Snyder_0001.jpg,happiness,"(350, 350)"
6754,8943,dwdii,Moby_0001.jpg,neutral,"(350, 350)"
6755,11220,dwdii,Silvio_Fernandez_0001.jpg,surprise,"(350, 350)"
6756,3038,302,Don_Nickles_0002.jpg,happiness,"(350, 350)"
6757,1006,302,Aung_San_Suu_Kyi_0001.jpg,neutral,"(350, 350)"
6758,12021,dwdii,Tony_Blair_0044.jpg,happiness,"(350, 350)"
6759,11764,dwdii,Tim_Robbins_0003.jpg,neutral,"(350, 350)"
6760,11930,dwdii,Tom_Ridge_0009.jpg,neutral,"(350, 350)"
6761,5006,302,Herb_Sendek_0001.jpg,neutral,"(350, 350)"
6762,8171,dwdii,Mariangel_Ruiz_Torrealba_0002.jpg,happiness,"(350, 350)"
6763,2779,302,Derian_Hatcher_0001.jpg,happiness,"(350, 350)"
6764,10474,dwdii,Robert_Kocharian_0003.jpg,happiness,"(350, 350)"
6765,4769,302,Gwyneth_Paltrow_0001.jpg,happiness,"(350, 350)"
6766,11383,dwdii,Steve_Coterill_0001.jpg,happiness,"(350, 350)"
6767,5068,302,Holly_Hunter_0003.jpg,happiness,"(350, 350)"
6768,7240,dwdii,Kevin_Harvick_0001.jpg,happiness,"(350, 350)"
6769,5925,dwdii,Jennifer_Capriati_0006.jpg,happiness,"(350, 350)"
6770,2563,302,David_Beckham_0001.jpg,happiness,"(350, 350)"
6771,2295,302,Colin_Powell_0182.jpg,neutral,"(350, 350)"
6772,5142,302,Hugo_Chavez_0012.jpg,happiness,"(350, 350)"
6773,1868,302,Charlotte_Casiraghi_0001.jpg,neutral,"(350, 350)"
6774,11635,dwdii,Theo_Angelopoulos_0001.jpg,happiness,"(350, 350)"
6775,8478,dwdii,Mauro_Viza_0001.jpg,happiness,"(350, 350)"
6776,3033,302,Don_King_0001.jpg,happiness,"(350, 350)"
6777,10416,dwdii,Roberto_Cercelletta_0001.jpg,neutral,"(350, 350)"
6778,11491,dwdii,Sylvester_Stallone_0007.jpg,happiness,"(350, 350)"
6779,6704,dwdii,Jorge_Rodolfo_Canicoba_Corral_0001.jpg,happiness,"(350, 350)"
6780,8610,dwdii,Michael_Chang_0002.jpg,surprise,"(350, 350)"
6781,11075,dwdii,Sergio_Garcia_0002.jpg,happiness,"(350, 350)"
6782,2637,302,David_Hyde_Pierce_0004.jpg,happiness,"(350, 350)"
6783,3830,302,George_W_Bush_0024.jpg,neutral,"(350, 350)"
6784,8321,dwdii,Martha_Burk_0003.jpg,neutral,"(350, 350)"
6785,2238,302,Colin_Powell_0125.jpg,happiness,"(350, 350)"
6786,3593,302,Frank_Solich_0005.jpg,neutral,"(350, 350)"
6787,169,302,Alan_Greer_0001.jpg,neutral,"(350, 350)"
6788,8303,dwdii,Mark_Wahlberg_0001.jpg,neutral,"(350, 350)"
6789,4957,302,Hee-Won_Han_0003.jpg,happiness,"(350, 350)"
6790,4446,302,Gerhard_Schroeder_0096.jpg,neutral,"(350, 350)"
6791,8148,dwdii,Marc_Racicot_0001.jpg,neutral,"(350, 350)"
6792,2007,302,Chris_Rock_0001.jpg,neutral,"(350, 350)"
6793,11043,dwdii,Serena_Williams_0046.jpg,neutral,"(350, 350)"
6794,4670,302,Gregorio_Honasan_0001.jpg,neutral,"(350, 350)"
6795,3796,302,George_Roy_Hill_0001.jpg,happiness,"(350, 350)"
6796,3200,302,Ekke_Hard_Forberg_0001.jpg,neutral,"(350, 350)"
6797,2540,302,Dave_Campo_0001.jpg,surprise,"(350, 350)"
6798,6153,dwdii,Jim_Cantalupo_0001.jpg,happiness,"(350, 350)"
6799,9066,dwdii,Nadia_Petrova_0004.jpg,happiness,"(350, 350)"
6800,12559,dwdii,William_Webster_0001.jpg,neutral,"(350, 350)"
6801,3150,302,Eduard_Shevardnadze_0004.jpg,neutral,"(350, 350)"
6802,5480,302,Jake_Brace_0001.jpg,neutral,"(350, 350)"
6803,10028,dwdii,Rainer_Schuettler_0005.jpg,neutral,"(350, 350)"
6804,7281,JN721,Kim_Clijsters_0004.jpg,happiness,"(350, 350)"
6805,6485,dwdii,John_Kerry_0013.jpg,neutral,"(350, 350)"
6806,3888,302,George_W_Bush_0083.jpg,neutral,"(350, 350)"
6807,10922,dwdii,Sarah_Jessica_Parker_0004.jpg,happiness,"(350, 350)"
6808,10013,dwdii,Rafael_Ramirez_0002.jpg,neutral,"(350, 350)"
6809,315,302,Alfredo_Pena_0001.jpg,neutral,"(350, 350)"
6810,12576,dwdii,Winona_Ryder_0005.jpg,neutral,"(350, 350)"
6811,2544,302,Dave_Matthews_0001.jpg,happiness,"(350, 350)"
6812,12543,dwdii,William_Martin_0001.jpg,neutral,"(350, 350)"
6813,2071,302,Claudia_Schiffer_0003.jpg,happiness,"(350, 350)"
6814,8825,dwdii,Mike_Martz_0004.jpg,neutral,"(350, 350)"
6815,11778,dwdii,Tirunesh_Dibaba_0001.jpg,neutral,"(350, 350)"
6816,863,302,Armando_Calderon_Sol_0001.jpg,neutral,"(350, 350)"
6817,8766,dwdii,Michel_Minard_0001.jpg,neutral,"(350, 350)"
6818,12486,dwdii,Wen_Jiabao_0001.jpg,happiness,"(350, 350)"
6819,3295,302,Emile_Lahoud_0002.jpg,happiness,"(350, 350)"
6820,4770,302,Gwyneth_Paltrow_0002.jpg,happiness,"(350, 350)"
6821,1517,302,Bruce_Arena_0001.jpg,neutral,"(350, 350)"
6822,7624,JN721,Lee_Hoi-chang_0002.jpg,happiness,"(350, 350)"
6823,12618,dwdii,Xanana_Gusmao_0001.jpg,neutral,"(350, 350)"
6824,9872,dwdii,Pierce_Brosnan_0009.jpg,neutral,"(350, 350)"
6825,9723,dwdii,Penelope_Cruz_0001.jpg,happiness,"(350, 350)"
6826,747,302,Antonio_Palocci_0004.jpg,neutral,"(350, 350)"
6827,8224,dwdii,Mario_Dumont_0002.jpg,neutral,"(350, 350)"
6828,6326,dwdii,John_Abizaid_0006.jpg,neutral,"(350, 350)"
6829,8614,dwdii,Michael_Chang_0006.jpg,happiness,"(350, 350)"
6830,9616,dwdii,Paul_Farley_0001.jpg,neutral,"(350, 350)"
6831,942,302,Arye_Mekel_0001.jpg,neutral,"(350, 350)"
6832,11984,dwdii,Tony_Blair_0007.jpg,happiness,"(350, 350)"
6833,3076,302,Duane_Barber_0001.jpg,happiness,"(350, 350)"
6834,12329,dwdii,Victoria_Clarke_0004.jpg,neutral,"(350, 350)"
6835,5618,302,Janet_Chandler_0001.jpg,neutral,"(350, 350)"
6836,9572,dwdii,Paulo_Cesar_Pinheiro_0001.jpg,neutral,"(350, 350)"
6837,10034,dwdii,Ralf_Schumacher_0002.jpg,neutral,"(350, 350)"
6838,907,302,Arnold_Schwarzenegger_0025.jpg,neutral,"(350, 350)"
6839,256,302,Alejandro_Toledo_0038.jpg,neutral,"(350, 350)"
6840,8980,dwdii,Mohammed_Al-Douri_0008.jpg,neutral,"(350, 350)"
6841,11609,dwdii,Terry_McAuliffe_0001.jpg,happiness,"(350, 350)"
6842,8651,dwdii,Michael_Jackson_0007.jpg,neutral,"(350, 350)"
6843,6176,dwdii,Jim_Harrick_0002.jpg,neutral,"(350, 350)"
6844,957,302,Ashraf_Ghani_0001.jpg,neutral,"(350, 350)"
6845,1529,302,Bruce_Willis_0001.jpg,neutral,"(350, 350)"
6846,2889,302,Donald_Fehr_0003.jpg,happiness,"(350, 350)"
6847,8998,dwdii,Mona_Ayoub_0001.jpg,happiness,"(350, 350)"
6848,9408,dwdii,Oprah_Winfrey_0002.jpg,surprise,"(350, 350)"
6849,2393,302,Cosmo_Iacavazzi_0001.jpg,happiness,"(350, 350)"
6850,419,302,Al_Gore_0004.jpg,neutral,"(350, 350)"
6851,5595,302,James_Wolfensohn_0005.jpg,happiness,"(350, 350)"
6852,4014,302,George_W_Bush_0214.jpg,happiness,"(350, 350)"
6853,12673,dwdii,Yoko_Ono_0002.jpg,happiness,"(350, 350)"
6854,1439,302,Brandon_Webb_0001.jpg,neutral,"(350, 350)"
6855,10660,dwdii,Ronaldo_Luis_Nazario_de_Lima_0001.jpg,happiness,"(350, 350)"
6856,2292,302,Colin_Powell_0179.jpg,happiness,"(350, 350)"
6857,7907,dwdii,Lucy_Liu_0001.jpg,happiness,"(350, 350)"
6858,3598,302,Frank_Wycheck_0001.jpg,neutral,"(350, 350)"
6859,5069,302,Holly_Hunter_0004.jpg,happiness,"(350, 350)"
6860,10514,dwdii,Robert_Witt_0002.jpg,neutral,"(350, 350)"
6861,3544,302,Francisco_Flores_0002.jpg,neutral,"(350, 350)"
6862,1916,302,Choi_Sung-hong_0002.jpg,happiness,"(350, 350)"
6863,445,302,Amber_Frey_0001.jpg,sadness,"(350, 350)"
6864,8304,dwdii,Mark_Wahlberg_0002.jpg,neutral,"(350, 350)"
6865,6654,dwdii,Jonathan_Edwards_0001.jpg,happiness,"(350, 350)"
6866,10160,dwdii,Reginald_Hudlin_0001.jpg,happiness,"(350, 350)"
6867,10918,dwdii,Sarah_Hughes_0006.jpg,surprise,"(350, 350)"
6868,9470,dwdii,Pamela_Melroy_0001.jpg,happiness,"(350, 350)"
6869,3016,302,Donald_Trump_0001.jpg,neutral,"(350, 350)"
6870,11836,dwdii,Tomoko_Hagiwara_0002.jpg,happiness,"(350, 350)"
6871,7192,dwdii,Kelly_Santos_0001.jpg,happiness,"(350, 350)"
6872,7453,JN721,Lance_Armstrong_0006.jpg,happiness,"(350, 350)"
6873,12237,dwdii,Valentino_Rossi_0005.jpg,happiness,"(350, 350)"
6874,8801,dwdii,Mike_Davis_0001.jpg,neutral,"(350, 350)"
6875,1595,302,Carla_Gay_Balingit_0001.jpg,happiness,"(350, 350)"
6876,2069,302,Claudia_Schiffer_0001.jpg,happiness,"(350, 350)"
6877,7034,dwdii,Justine_Pasek_0003.jpg,happiness,"(350, 350)"
6878,7400,JN721,Krishna_Bhadur_Mahara_0001.jpg,happiness,"(350, 350)"
6879,2476,302,Daniel_Montgomery_0001.jpg,neutral,"(350, 350)"
6880,12379,dwdii,Vladimir_Putin_0005.jpg,happiness,"(350, 350)"
6881,12679,dwdii,Yoon_Jeong_Cho_0001.jpg,sadness,"(350, 350)"
6882,6597,dwdii,John_Snow_0002.jpg,neutral,"(350, 350)"
6883,5323,302,Isabella_Rossellini_0003.jpg,happiness,"(350, 350)"
6884,1985,302,Chris_Byrd_0001.jpg,surprise,"(350, 350)"
6885,6550,dwdii,John_Negroponte_0022.jpg,neutral,"(350, 350)"
6886,10471,dwdii,Robert_Hyatt_0001.jpg,happiness,"(350, 350)"
6887,5019,302,Hichiro_Naemura_0001.jpg,neutral,"(350, 350)"
6888,4896,302,Harland_Braun_0001.jpg,neutral,"(350, 350)"
6889,5082,302,Horst_Koehler_0003.jpg,neutral,"(350, 350)"
6890,8476,dwdii,Maurice_Strong_0001.jpg,happiness,"(350, 350)"
6891,7010,dwdii,Junichiro_Koizumi_0043.jpg,neutral,"(350, 350)"
6892,11475,dwdii,Sven_Goran_Eriksson_0001.jpg,happiness,"(350, 350)"
6893,10354,dwdii,Rick_Dinse_0003.jpg,neutral,"(350, 350)"
6894,3959,302,George_W_Bush_0155.jpg,neutral,"(350, 350)"
6895,10744,dwdii,Rudolph_Giuliani_0003.jpg,neutral,"(350, 350)"
6896,8269,dwdii,Mark_Kelly_0001.jpg,happiness,"(350, 350)"
6897,3550,302,Francisco_Urenda_0001.jpg,happiness,"(350, 350)"
6898,4079,302,George_W_Bush_0281.jpg,neutral,"(350, 350)"
6899,8840,dwdii,Mike_Myers_0006.jpg,neutral,"(350, 350)"
6900,1067,302,Benazir_Bhutto_0004.jpg,happiness,"(350, 350)"
6901,5081,302,Horst_Koehler_0002.jpg,neutral,"(350, 350)"
6902,5848,dwdii,Jean_Chretien_0055.jpg,neutral,"(350, 350)"
6903,2721,302,Deb_Santos_0001.jpg,neutral,"(350, 350)"
6904,12039,dwdii,Tony_Blair_0062.jpg,neutral,"(350, 350)"
6905,4644,302,Gray_Davis_0004.jpg,neutral,"(350, 350)"
6906,5909,dwdii,Jennifer_Aniston_0010.jpg,happiness,"(350, 350)"
6907,11321,dwdii,Stepan_Demirchian_0001.jpg,happiness,"(350, 350)"
6908,11335,dwdii,Stephen_Daldry_0001.jpg,happiness,"(350, 350)"
6909,10384,dwdii,Ringo_Starr_0001.jpg,neutral,"(350, 350)"
6910,276,302,Alexander_Rumyantsev_0002.jpg,neutral,"(350, 350)"
6911,257,302,Aleksander_Kwasniewski_0001.jpg,happiness,"(350, 350)"
6912,7630,JN721,Lee_Jun_0002.jpg,neutral,"(350, 350)"
6913,12743,dwdii,Zhu_Rongji_0004.jpg,neutral,"(350, 350)"
6914,6603,dwdii,John_Snow_0008.jpg,neutral,"(350, 350)"
6915,5149,302,Hugo_Chavez_0019.jpg,happiness,"(350, 350)"
6916,6730,dwdii,Joseph_Biden_0005.jpg,neutral,"(350, 350)"
6917,474,302,Amelie_Mauresmo_0019.jpg,neutral,"(350, 350)"
6918,6626,dwdii,John_Taylor_0002.jpg,neutral,"(350, 350)"
6919,5267,302,Igor_Ivanov_0001.jpg,neutral,"(350, 350)"
6920,9846,dwdii,Phillipe_Comtois_0001.jpg,happiness,"(350, 350)"
6921,7456,JN721,Lance_Armstrong_0010.jpg,neutral,"(350, 350)"
6922,7343,JN721,Kirk_Douglas_0001.jpg,neutral,"(350, 350)"
6923,8331,dwdii,Martha_Stewart_0002.jpg,neutral,"(350, 350)"
6924,580,302,Andre_Agassi_0031.jpg,happiness,"(350, 350)"
6925,170,302,Alan_Jackson_0001.jpg,happiness,"(350, 350)"
6926,10522,dwdii,Robinson_Stevenin_0001.jpg,happiness,"(350, 350)"
6927,9455,dwdii,Ozzy_Osbourne_0003.jpg,neutral,"(350, 350)"
6928,5649,302,Jan_Bjoerklund_0001.jpg,happiness,"(350, 350)"
6929,2890,302,Donald_Fehr_0004.jpg,neutral,"(350, 350)"
6930,8176,dwdii,Maria_Bello_0001.jpg,happiness,"(350, 350)"
6931,3925,302,George_W_Bush_0121.jpg,surprise,"(350, 350)"
6932,12322,dwdii,Vicki_Zhao_Wei_0002.jpg,happiness,"(350, 350)"
6933,11050,dwdii,Sereyvuth_Kem_0001.jpg,neutral,"(350, 350)"
6934,5895,dwdii,Jelena_Dokic_0008.jpg,neutral,"(350, 350)"
6935,9128,dwdii,Naomi_Watts_0017.jpg,happiness,"(350, 350)"
6936,10406,dwdii,Roberta_Combs_0001.jpg,neutral,"(350, 350)"
6937,8379,dwdii,Martin_Verkerk_0001.jpg,neutral,"(350, 350)"
6938,5361,302,Jackie_Chan_0011.jpg,happiness,"(350, 350)"
6939,11435,dwdii,Sue_Slavec_0001.jpg,happiness,"(350, 350)"
6940,12141,dwdii,Tori_Amos_0001.jpg,neutral,"(350, 350)"
6941,8709,dwdii,Michael_Schumacher_0008.jpg,happiness,"(350, 350)"
6942,10698,dwdii,Roseanne_Barr_0003.jpg,happiness,"(350, 350)"
6943,4668,302,Gregg_Popovich_0004.jpg,surprise,"(350, 350)"
6944,1123,302,Bernard_Lord_0002.jpg,neutral,"(350, 350)"
6945,7267,dwdii,Kifah_Ajouri_0002.jpg,neutral,"(350, 350)"
6946,7564,JN721,Laura_Bush_0041.jpg,happiness,"(350, 350)"
6947,7892,dwdii,Lucio_Cecchinello_0001.jpg,neutral,"(350, 350)"
6948,8836,dwdii,Mike_Myers_0002.jpg,happiness,"(350, 350)"
6949,352,302,Ali_Naimi_0007.jpg,neutral,"(350, 350)"
6950,4052,302,George_W_Bush_0252.jpg,happiness,"(350, 350)"
6951,8267,dwdii,Mark_Hurlbert_0004.jpg,anger,"(350, 350)"
6952,248,302,Alejandro_Toledo_0029.jpg,neutral,"(350, 350)"
6953,12562,dwdii,Willis_Roberts_0001.jpg,neutral,"(350, 350)"
6954,7090,dwdii,Karol_Kucera_0001.jpg,happiness,"(350, 350)"
6955,2730,302,Demi_Moore_0001.jpg,happiness,"(350, 350)"
6956,2815,302,Dick_Bennett_0001.jpg,happiness,"(350, 350)"
6957,8105,dwdii,Manuel_Rosendo_0001.jpg,neutral,"(350, 350)"
6958,4470,302,Gerry_Parsky_0002.jpg,neutral,"(350, 350)"
6959,4351,302,Gerhard_Schmid_0001.jpg,happiness,"(350, 350)"
6960,8552,dwdii,Meryl_Streep_0001.jpg,happiness,"(350, 350)"
6961,10751,dwdii,Rudolph_Giuliani_0010.jpg,neutral,"(350, 350)"
6962,8795,dwdii,Mike_Babcock_0002.jpg,anger,"(350, 350)"
6963,12344,dwdii,Vincent_Brooks_0007.jpg,neutral,"(350, 350)"
6964,10885,dwdii,Sam_Bith_0003.jpg,neutral,"(350, 350)"
6965,6720,dwdii,Joschka_Fischer_0014.jpg,happiness,"(350, 350)"
6966,9695,dwdii,Paul_Wolfowitz_0007.jpg,neutral,"(350, 350)"
6967,2033,302,Cindy_Margolis_0002.jpg,neutral,"(350, 350)"
6968,10983,dwdii,Sean_Patrick_OMalley_0003.jpg,neutral,"(350, 350)"
6969,9146,dwdii,Natalia_Motuziuk_0001.jpg,sadness,"(350, 350)"
6970,6144,dwdii,Jimmy_Smits_0001.jpg,happiness,"(350, 350)"
6971,10172,dwdii,Renee_Zellweger_0007.jpg,happiness,"(350, 350)"
6972,3125,302,Edmund_Stoiber_0010.jpg,happiness,"(350, 350)"
6973,2178,302,Colin_Powell_0063.jpg,neutral,"(350, 350)"
6974,290,302,Alexa_Vega_0001.jpg,neutral,"(350, 350)"
6975,2408,302,Craig_Morgan_0001.jpg,happiness,"(350, 350)"
6976,1825,302,Charles_Grassley_0002.jpg,happiness,"(350, 350)"
6977,5247,302,Ian_Thorpe_0003.jpg,happiness,"(350, 350)"
6978,6268,dwdii,Joe_Dicaro_0001.jpg,neutral,"(350, 350)"
6979,1923,302,Cho_Myung-kyun_0001.jpg,neutral,"(350, 350)"
6980,4332,302,Geovani_Lapentti_0001.jpg,neutral,"(350, 350)"
6981,10610,dwdii,Roh_Moo-hyun_0008.jpg,sadness,"(350, 350)"
6982,7470,JN721,Lane_Bryant_0001.jpg,happiness,"(350, 350)"
6983,10255,dwdii,Richard_Gephardt_0003.jpg,neutral,"(350, 350)"
6984,5846,dwdii,Jean_Chretien_0053.jpg,neutral,"(350, 350)"
6985,2640,302,David_Kelly_0001.jpg,neutral,"(350, 350)"
6986,4067,302,George_W_Bush_0269.jpg,neutral,"(350, 350)"
6987,6907,dwdii,Jules_Asner_0001.jpg,happiness,"(350, 350)"
6988,10865,dwdii,Salma_Hayek_0009.jpg,happiness,"(350, 350)"
6989,4753,302,Gustavo_Kuerten_0003.jpg,happiness,"(350, 350)"
6990,2754,302,Dennis_Kucinich_0003.jpg,neutral,"(350, 350)"
6991,6946,dwdii,Julie_Gerberding_0006.jpg,neutral,"(350, 350)"
6992,12341,dwdii,Vincent_Brooks_0004.jpg,neutral,"(350, 350)"
6993,9945,dwdii,Prince_Willem-Alexander_0003.jpg,neutral,"(350, 350)"
6994,7725,JN721,Liam_Neeson_0001.jpg,neutral,"(350, 350)"
6995,6787,dwdii,Jose_Maria_Aznar_0013.jpg,neutral,"(350, 350)"
6996,5196,302,Hugo_Chavez_0069.jpg,happiness,"(350, 350)"
6997,3798,302,George_Ryan_0001.jpg,neutral,"(350, 350)"
6998,5958,dwdii,Jennifer_Capriati_0041.jpg,neutral,"(350, 350)"
6999,8645,dwdii,Michael_Jackson_0001.jpg,happiness,"(350, 350)"
7000,9244,dwdii,Nia_Vardalos_0002.jpg,happiness,"(350, 350)"
7001,5592,302,James_Wolfensohn_0002.jpg,neutral,"(350, 350)"
7002,4115,302,George_W_Bush_0317.jpg,surprise,"(350, 350)"
7003,1975,302,Christopher_Walken_0002.jpg,neutral,"(350, 350)"
7004,5104,302,Howard_Ross_0001.jpg,neutral,"(350, 350)"
7005,12517,dwdii,William_Donaldson_0001.jpg,happiness,"(350, 350)"
7006,11244,dwdii,Sonia_Gandhi_0002.jpg,happiness,"(350, 350)"
7007,11750,dwdii,Tim_Henman_0014.jpg,neutral,"(350, 350)"
7008,5452,302,Jacques_Chirac_0043.jpg,neutral,"(350, 350)"
7009,10842,dwdii,Sally_Clark_0001.jpg,neutral,"(350, 350)"
7010,1363,302,Bob_Hope_0007.jpg,neutral,"(350, 350)"
7011,9946,dwdii,Prince_William_0001.jpg,happiness,"(350, 350)"
7012,7391,JN721,Kofi_Annan_0032.jpg,neutral,"(350, 350)"
7013,6703,dwdii,Jorge_Quiroga_0001.jpg,neutral,"(350, 350)"
7014,8695,dwdii,Michael_Piuze_0001.jpg,happiness,"(350, 350)"
7015,1886,302,Chen_Shui-bian_0001.jpg,neutral,"(350, 350)"
7016,3187,302,Ed_Smart_0001.jpg,happiness,"(350, 350)"
7017,1232,302,Bill_Gates_0008.jpg,happiness,"(350, 350)"
7018,1222,302,Bill_Frist_0007.jpg,neutral,"(350, 350)"
7019,10920,dwdii,Sarah_Jessica_Parker_0002.jpg,happiness,"(350, 350)"
7020,5622,302,Janet_Leigh_0001.jpg,happiness,"(350, 350)"
7021,8131,dwdii,Marco_Antonio_Barrera_0004.jpg,happiness,"(350, 350)"
7022,2921,302,Donald_Rumsfeld_0025.jpg,neutral,"(350, 350)"
7023,1126,302,Bertie_Ahern_0001.jpg,neutral,"(350, 350)"
7024,11513,dwdii,Taha_Yassin_Ramadan_0014.jpg,neutral,"(350, 350)"
7025,5146,302,Hugo_Chavez_0016.jpg,neutral,"(350, 350)"
7026,1770,302,Cecilia_Chang_0001.jpg,neutral,"(350, 350)"
7027,12128,dwdii,Tony_Parker_0001.jpg,happiness,"(350, 350)"
7028,6473,dwdii,John_Kerry_0001.jpg,neutral,"(350, 350)"
7029,334,302,Alistair_MacDonald_0001.jpg,happiness,"(350, 350)"
7030,10783,dwdii,Russell_Simmons_0004.jpg,happiness,"(350, 350)"
7031,12290,dwdii,Vicente_Fox_0001.jpg,neutral,"(350, 350)"
7032,2865,302,Dominic_Monaghan_0001.jpg,neutral,"(350, 350)"
7033,4072,302,George_W_Bush_0274.jpg,neutral,"(350, 350)"
7034,3714,302,Geoff_Hoon_0002.jpg,neutral,"(350, 350)"
7035,4394,302,Gerhard_Schroeder_0043.jpg,neutral,"(350, 350)"
7036,1534,302,Bryan_Chui_0001.jpg,happiness,"(350, 350)"
7037,7362,JN721,Kofi_Annan_0002.jpg,neutral,"(350, 350)"
7038,7855,dwdii,Lleyton_Hewitt_0040.jpg,sadness,"(350, 350)"
7039,10353,dwdii,Rick_Dinse_0002.jpg,neutral,"(350, 350)"
7040,11517,dwdii,Takashi_Sorimachi_0001.jpg,neutral,"(350, 350)"
7041,10750,dwdii,Rudolph_Giuliani_0009.jpg,happiness,"(350, 350)"
7042,2726,302,Delphine_Chuillot_0001.jpg,happiness,"(350, 350)"
7043,9007,dwdii,Monica_Lewinsky_0002.jpg,happiness,"(350, 350)"
7044,9416,dwdii,Orrin_Hatch_0001.jpg,neutral,"(350, 350)"
7045,8198,dwdii,Maria_Soledad_Alvear_Valenzuela_0004.jpg,neutral,"(350, 350)"
7046,9958,dwdii,Pupi_Avati_0004.jpg,happiness,"(350, 350)"
7047,402,302,Alvaro_Uribe_0028.jpg,neutral,"(350, 350)"
7048,8820,dwdii,Mike_Leach_0001.jpg,neutral,"(350, 350)"
7049,5057,302,Hisham_Halawi_0001.jpg,neutral,"(350, 350)"
7050,10424,dwdii,Robert_Altman_0001.jpg,neutral,"(350, 350)"
7051,7990,dwdii,Luiz_Inacio_Lula_da_Silva_0047.jpg,neutral,"(350, 350)"
7052,6708,dwdii,Jorma_Huhtala_0001.jpg,happiness,"(350, 350)"
7053,5476,302,Jade_Jagger_0001.jpg,happiness,"(350, 350)"
7054,7683,JN721,Leonid_Kuchma_0004.jpg,neutral,"(350, 350)"
7055,3510,302,Fidel_Castro_0005.jpg,neutral,"(350, 350)"
7056,9535,dwdii,Patti_Labelle_0003.jpg,happiness,"(350, 350)"
7057,728,302,Anthony_Mazur_0001.jpg,neutral,"(350, 350)"
7058,11785,dwdii,Todd_Haynes_0004.jpg,neutral,"(350, 350)"
7059,917,302,Arnold_Schwarzenegger_0035.jpg,happiness,"(350, 350)"
7060,10780,dwdii,Russell_Simmons_0001.jpg,happiness,"(350, 350)"
7061,9689,dwdii,Paul_William_Hurley_0002.jpg,neutral,"(350, 350)"
7062,4671,302,Gregorio_Rosal_0001.jpg,neutral,"(350, 350)"
7063,11398,dwdii,Steve_Mariucci_0003.jpg,happiness,"(350, 350)"
7064,2897,dwdii,Donald_Rumsfeld_0001.jpg,neutral,"(350, 350)"
7065,8951,dwdii,Mohamed_ElBaradei_0006.jpg,neutral,"(350, 350)"
7066,5965,dwdii,Jennifer_Garner_0001.jpg,neutral,"(350, 350)"
7067,11706,dwdii,Tiger_Woods_0018.jpg,neutral,"(350, 350)"
7068,7231,dwdii,Kevin_Costner_0003.jpg,neutral,"(350, 350)"
7069,7341,JN721,Kirby_Puckett_0001.jpg,neutral,"(350, 350)"
7070,11653,dwdii,Thomas_Fargo_0004.jpg,neutral,"(350, 350)"
7071,10881,dwdii,Samuel_Waksal_0003.jpg,neutral,"(350, 350)"
7072,7712,JN721,Li_Peng_0004.jpg,happiness,"(350, 350)"
7073,246,302,Alejandro_Toledo_0027.jpg,happiness,"(350, 350)"
7074,7438,JN721,Kyle_McLaren_0001.jpg,neutral,"(350, 350)"
7075,12619,dwdii,Xanana_Gusmao_0003.jpg,neutral,"(350, 350)"
7076,6335,dwdii,John_Allen_Muhammad_0006.jpg,neutral,"(350, 350)"
7077,7072,dwdii,Kamal_Kharrazi_0006.jpg,happiness,"(350, 350)"
7078,12401,dwdii,Vladimir_Putin_0027.jpg,neutral,"(350, 350)"
7079,6683,dwdii,Jon_Gruden_0004.jpg,neutral,"(350, 350)"
7080,1583,302,Candice_Bergen_0003.jpg,happiness,"(350, 350)"
7081,11841,dwdii,Tom_Christerson_0001.jpg,neutral,"(350, 350)"
7082,7659,JN721,Leo_Ramirez_0001.jpg,neutral,"(350, 350)"
7083,12357,dwdii,Vince_Gill_0002.jpg,neutral,"(350, 350)"
7084,1081,302,Benjamin_Neulander_0001.jpg,neutral,"(350, 350)"
7085,2452,302,Damon_Stoudamire_0001.jpg,neutral,"(350, 350)"
7086,6122,dwdii,Jiang_Zemin_0016.jpg,neutral,"(350, 350)"
7087,5894,dwdii,Jelena_Dokic_0006.jpg,surprise,"(350, 350)"
7088,6292,dwdii,Joe_Metz_0001.jpg,happiness,"(350, 350)"
7089,1930,302,Christian_Lirette_0001.jpg,happiness,"(350, 350)"
7090,12241,dwdii,Valerie_Thwaites_0001.jpg,anger,"(350, 350)"
7091,9284,dwdii,Nicolas_Latorre_0001.jpg,neutral,"(350, 350)"
7092,5244,302,Ian_Smith_0001.jpg,neutral,"(350, 350)"
7093,6151,dwdii,Jim_Bunning_0001.jpg,neutral,"(350, 350)"
7094,6390,dwdii,John_Ashcroft_0051.jpg,neutral,"(350, 350)"
7095,1442,302,Branko_Crvenkovski_0003.jpg,neutral,"(350, 350)"
7096,7348,JN721,Kirk_Johnson_0003.jpg,neutral,"(350, 350)"
7097,9436,dwdii,Osrat_Iosef_0001.jpg,happiness,"(350, 350)"
7098,4462,302,Gerry_Adams_0002.jpg,neutral,"(350, 350)"
7099,2794,302,Diana_Krall_0004.jpg,neutral,"(350, 350)"
7100,7994,dwdii,Luke_Walton_0001.jpg,happiness,"(350, 350)"
7101,8767,dwdii,Michel_Temer_0001.jpg,happiness,"(350, 350)"
7102,6888,dwdii,Juan_Valencia_Osorio_0002.jpg,neutral,"(350, 350)"
7103,5101,302,Howard_Dean_0010.jpg,neutral,"(350, 350)"
7104,7045,dwdii,Justin_Leonard_0002.jpg,happiness,"(350, 350)"
